S26,25A,25B,W4
867.8615254,62.80826705,-72.92615446,0.06
1095.456831,38.41710357,305.4861959,0.32
113.9503881,-25.94067032,254.4450363,0.78
435.7867422,-3.034221797,173.1716255,1.19
38.41664826,40.38215926,383.5316515,1.57
640.977554,18.67741098,-247.2825366,1.81
976.9830842,-7.614044816,196.7575427,1.85
234.1213275,40.29670017,18.64975184,1.55
1005.798515,-11.76858648,-143.7892391,1.16
771.4845999,34.81244433,366.730017,0.71
-105.5718395,22.67769137,330.9012535,0.21
10.57173539,5.295813036,161.8269565,-0.16
-33.7925783,-16.7136595,119.5446875,-0.3
948.5556555,12.88271011,-49.95682274,-0.18
326.212243,-40.82878814,92.00728612,0.32
235.1157545,1.205352188,-177.1711872,0.9
578.4643703,91.34606527,27.4699467,1.38
694.9165523,-52.32847954,200.5429811,1.78
455.5894527,11.87557039,292.3811823,2.06
948.7962618,55.03137922,112.0504675,2.02
341.4979237,46.14693542,-317.4059591,1.72
465.5178983,-7.216437236,345.869544,1.25
183.2877806,-36.08252981,15.15507177,0.79
424.271992,84.1344503,253.2545451,0.36
87.91232355,46.38598533,83.23358922,0.09
544.5451222,18.29593482,111.9215653,0.06
478.9779092,26.05182327,-402.8791706,0.32
541.3279591,-6.416435136,-90.6241723,0.84
181.5704214,3.616845823,188.6173824,1.26
298.122235,-58.6957074,100.0880252,1.59
513.6982959,32.31589471,-4.20046703,1.92
581.1690841,29.79408685,438.6251127,1.96
849.538319,-29.77244935,-135.5970269,1.66
58.03453194,30.82339715,-218.9025583,1.21
300.7425946,3.925431788,189.5422949,0.69
323.2029347,27.83242053,315.6031665,0.18
-54.53977116,5.48010825,-367.2994835,-0.17
176.1302998,55.74692221,26.26487241,-0.27
-184.9473953,14.20454809,269.9128439,-0.08
108.4431325,12.4986139,-37.53692106,0.44
500.4014061,61.07278257,104.8786985,1.01
111.9697919,-15.23602968,-11.61800107,1.54
555.4972174,-51.98158349,208.8386782,1.97
546.6157979,-4.82300567,156.2091082,2.19
453.0583884,10.08324576,331.5412595,2.08
515.1662836,22.27063456,-2.5435059,1.65
188.7206608,-19.2675984,118.3194936,1.23
359.1308537,42.94542741,-22.41516071,0.75
706.9768311,32.28186977,-58.94211022,0.31
-0.440279217,-48.69536581,-9.40185596,0.03
-150.9583389,-1.957281661,82.97250515,0.04
809.0434949,-73.33333468,12.41820369,0.4
126.0045869,43.3160053,64.38487407,0.96
794.9097617,17.96025894,375.1725027,1.4
218.2117671,-23.8534495,-304.7627424,1.78
145.4566236,34.26933731,59.11105839,2.02
718.2910516,11.86129427,46.61329221,2.04
236.1708628,-42.12232912,-22.42333016,1.76
792.0985981,38.67369153,-225.5931736,1.24
732.7612537,2.4097669,203.0177103,0.74
704.3137514,-13.97292246,96.04409262,0.23
-214.5634013,30.11625652,163.5970982,-0.14
372.7229774,10.95815641,77.61068588,-0.23
634.6180718,-20.2478618,128.1054468,0.07
635.6302799,-22.26762964,-272.8037701,0.62
851.8315276,-58.01910847,70.79213906,1.17
484.0938807,10.71195717,-16.66914702,1.67
516.7571266,13.02033322,-224.9632531,2.06
-77.66419432,-47.4666471,-69.62542164,2.25
635.5337325,-6.15781953,194.6058729,2.15
-69.7917703,78.58406698,-251.2011378,1.74
562.256934,-4.320253399,-351.7575387,1.22
628.4113994,28.16293863,-20.29349795,0.74
253.6695444,29.01473909,-117.6967561,0.26
211.8163446,36.28345968,161.074503,0.05
831.3750583,11.16420683,86.58062594,0.17
626.6389773,75.34527981,-293.5280964,0.61
471.1995499,81.24506363,166.5147376,1.16
864.5855876,69.11391438,423.8235883,1.62
845.2857111,18.88833638,270.9954294,2
916.3576885,-17.38730811,-189.9036275,2.24
335.6147982,91.04729565,-148.8839591,2.18
575.0746228,9.532376917,413.429293,1.77
182.7006412,87.48675514,258.0962198,1.24
637.6220517,-47.09846361,47.67374577,0.75
396.152023,-26.43237604,167.6566247,0.23
1050.968826,99.39611042,137.600418,-0.07
663.4119762,14.46706116,-58.27764603,-0.11
407.7355779,28.25730792,3.851885949,0.27
335.8762039,-14.97433093,97.50574286,0.92
285.4672584,-10.83954325,106.1022809,1.42
488.1671042,-43.53119876,-12.74806117,1.9
98.37250817,-65.54102185,86.14140708,2.21
110.540489,-67.47043389,297.5779048,2.3
1169.089281,-49.88382943,-59.223117,2.02
289.1018053,27.9870174,61.22856018,1.52
-128.2644999,59.76793815,14.85235764,1.01
-218.035597,28.76176899,61.29917985,0.51
1076.683482,7.442522929,43.96604554,0.12
142.7204489,68.6622304,1.733056909,0.02
470.0259189,-0.708858324,200.2308869,0.21
513.0437394,10.39880973,249.1809705,0.81
740.0602837,-22.99372589,240.5701896,1.3
