S26,25A,25B,W4
731.0408060233092,12.353990790364186,234.10562521464044,0.56
652.522752876016,-0.3036047274732283,-47.987045285893174,0.8200000000000001
-234.8159625448975,-12.06308305448101,48.27351058793061,1.28
166.80597661469113,4.521847001099597,-80.15793135250196,1.69
947.889918133892,63.24313371789908,203.65145342655848,2.07
462.1772075666408,13.287490616482959,391.5380266190689,2.31
468.8301625416879,16.186205114580517,291.00959431417255,2.35
-266.31215090318733,25.925099175866777,167.44384279551622,2.05
708.2181801194677,-41.42724872690784,-48.55076471131065,1.6600000000000001
668.4474208771796,19.30736954667549,9.43650001475239,1.21
47.51355857292691,8.202042903356249,-637.0349666400089,0.71
352.1219818067989,47.53765424390568,116.51505385483689,0.33999999999999997
418.2532129288784,19.775910033261482,204.14078548311443,0.20000000000000007
536.5679775572804,27.290994914693123,175.65610578941235,0.32000000000000006
655.4524684846505,-32.00496942755665,-139.08106987156827,0.8200000000000001
208.7772803978468,-45.34148466765544,-100.60627528299175,1.4
855.4990614570936,0.13813137545957055,89.12579959191567,1.88
820.2920400101398,3.3854847207431904,-164.64713232320184,2.28
761.0155995523327,-21.61609534812657,158.96867056537724,2.56
174.63115050626362,-70.8632483728428,225.90535107961148,2.52
660.319975879601,-12.46100222040234,330.265488422724,2.22
786.3206450401667,5.640693945328767,-27.91143310862256,1.75
277.65864688108024,30.792731645896552,-319.0670415898229,1.29
675.7034895325576,28.163152234922336,74.14992360515987,0.8600000000000001
68.21564416469113,3.838587581890417,-68.38776114123564,0.5900000000000001
444.21737491588175,31.46347506758527,224.82158236081148,0.56
210.42365125774117,0.40562008617219725,-137.1073793669545,0.8200000000000001
310.91015746992207,0.3134398521798598,138.2056512315234,1.3399999999999999
780.2183022639922,53.41035822897218,110.29405078288275,1.7600000000000002
109.67271260692917,-20.909114164390125,90.35995959533454,2.09
617.3724740329319,90.52416021101523,-46.6081993930911,2.42
455.8852644809345,2.758527797325236,146.33600516976304,2.46
843.806109682055,78.99560990670358,-311.7512773419134,2.16
-196.33293142063974,-18.21728874075719,-159.85612395037384,1.71
912.5641480307531,67.47994275032063,154.73141001451904,1.19
195.3532930413617,-48.5521280001344,66.73204796852971,0.68
223.54066941223192,-6.530721803823047,189.86588451148413,0.32999999999999996
54.7987685505571,-29.58787555773715,289.15578984667644,0.22999999999999998
339.1405370767036,45.3087822149747,-46.037370496610535,0.42000000000000004
985.7987472010716,17.37090213368166,217.17896209639525,0.9400000000000001
671.1983194094095,17.76078560592425,-30.984408319082092,1.5100000000000002
218.92421653048575,-1.4275590515535939,64.59494986735614,2.04
202.40886820913315,54.5100949279383,185.56938354658757,2.4699999999999998
411.5804668122982,42.63499137966449,89.37404015847977,2.69
674.7640761301299,21.736959696930434,-129.60157885312753,2.58
991.258161192328,39.54336081379358,-206.22951620064987,2.15
-193.9844770565379,3.854053269703271,244.17978954834211,1.73
766.5172222792878,44.97220101231032,-10.561677228622116,1.25
279.6461831950685,-29.23461461641837,153.6016425222813,0.81
840.8196968076053,-12.212410747354992,432.41950910600565,0.53
816.0503871918568,70.3424548435193,49.53205331678997,0.54
923.4864005789887,20.65266466797796,-100.82762722323956,0.9
333.8523118709513,8.524569733045352,19.941693362609747,1.46
168.18114661854077,-62.978144192302324,-28.748635046821292,1.9
235.20419345455068,-55.215011607336336,463.5271452394566,2.28
503.9919673382916,58.51704326282721,-135.15583658472946,2.52
440.36908099941996,4.976858262948379,-230.94102365382275,2.54
690.3255426761185,63.5901154280553,-138.55377816943422,2.2600000000000002
482.69765842938244,-5.740803417899411,119.38450301658668,1.7400000000000002
441.11839865812675,-42.85289336645294,178.08939885156659,1.24
659.3357747286026,54.981312585045785,167.30189288664366,0.73
314.92548037307193,3.6879244037063224,56.74352883834071,0.36
750.4454472633319,6.66706048792739,12.307707239982918,0.27
756.8414984190294,17.699452963391057,-141.29415682687096,0.5700000000000001
528.9840892822758,-11.883095783021806,-176.8080826126573,1.12
269.04541058833695,-3.7543754471278348,97.44332023312813,1.67
379.6218450254506,5.0330829203872405,132.90604735644413,2.17
408.3106022649259,20.288135104278727,82.22205306777269,2.56
57.74989438577387,-34.67878218272478,214.01675234560662,2.75
619.5024432341587,44.80210799580641,-100.08374709754698,2.65
774.5387924557942,64.03534064905429,-231.49372795140266,2.24
674.640176558671,-15.272127645672727,-142.2600892162784,1.7200000000000002
335.0987227198204,-2.27416926926297,-434.9186144362004,1.24
889.6832271401707,52.46463812317659,131.31741108803627,0.76
151.55985452853645,-55.220859110406195,-147.87583100513314,0.55
637.9564447404496,-8.514209380173751,63.2677976843283,0.67
378.6305357310302,-11.015846075723507,288.5238893838211,1.1099999999999999
617.5368932683011,-18.903099031736666,-136.37708838992882,1.6600000000000001
526.0183440646497,63.92392351114349,295.1647109287172,2.12
1286.7350770214002,-21.8551792554304,389.69813758826893,2.5
386.83942833443376,5.979762098568056,-161.58359046095882,2.7399999999999998
249.46019942012776,44.052227466519575,139.0328447507908,2.6799999999999997
259.8991170674009,-57.127570639697666,-99.14806963824843,2.27
206.02305728735718,50.96249542762039,11.213122233960071,1.7400000000000002
221.68952754463444,11.4039739395729,-329.83910376281955,1.25
338.18193445144686,-49.772218826945625,16.75077105355365,0.73
794.5037249295225,15.751123503344125,-3.191490936252052,0.43000000000000005
537.481289821565,-5.6223225611045695,56.37705025672575,0.39
164.38801759422603,27.549039164362526,62.47065384318088,0.77
1238.12627862189,12.344404225072704,-119.84933368861893,1.42
365.3330039026794,-10.997993580236235,-168.24337026856227,1.92
949.3808046853089,39.25756643657703,78.50761649849339,2.4
436.24472802333315,16.7070492508796,140.13091639518632,2.71
492.01851559568104,2.6071448518310962,165.66104119727987,2.8
563.4570880032552,2.1170671156476795,-261.2326425744486,2.52
797.693950843033,53.27490671364398,-123.47338255191202,2.02
29.30544843331961,31.40459794114382,213.04098087743478,1.5100000000000002
738.5798250227786,22.079369141737956,-346.2963116343168,1.01
275.2766921222745,-9.196256888536846,352.7274105819779,0.62
662.1530470436325,-28.68684789648634,-137.81586183567572,0.52
724.4590251620779,8.698095687800688,369.3124477627744,0.71
862.2096063000045,78.78467615334085,272.92919692677503,1.31
348.96612188939474,56.57211265437191,233.73518517586962,1.7999999999999998
797.1502762429748,35.074588313133326,60.90720542278742,2.2600000000000002
990.8161856910384,4.043711148435836,307.46491491695093,2.61
963.6852103909288,67.05808648441052,94.01326838706935,2.75
774.2470690588502,27.069890175208037,-84.5491552663416,2.55
471.9095449532249,60.64921168559171,-78.60614998709796,2.06
1084.4164505458984,42.50733301093401,-70.31544628914902,1.54
297.506914925496,3.828490392947028,-327.2352818887435,1.02
343.0935907342679,-22.45918761342657,362.0371366347812,0.56
92.24816939408663,-6.176551965071338,-117.87496909392588,0.33999999999999997
649.1753596987892,12.490762278890065,105.14035114260841,0.53
34.82015119112964,10.486164782877925,-73.61967705194105,0.99
68.04443322118533,8.487686192481378,8.349802134098724,1.5699999999999998
183.57233489826393,23.35686607279724,-192.53387971775157,2.11
-100.54539566220967,-16.770388452687172,-24.936519857821708,2.58
522.333870207679,53.09904583943378,69.36139490114354,2.82
580.854284042769,10.518750721824247,368.3921677739063,2.75
760.5161595649087,27.568512269974356,72.79032914140525,2.33
124.85446249296643,17.352613179520915,-183.42322416148602,1.83
552.3904602247583,-34.690964746855045,-140.94064425780198,1.33
