S26,25A,25B,W4
183.15336602869627,67.76030402643929,654.9146104536883,1.86
1140.0977999516467,111.70097802194746,1411.5300933322806,1.33
870.0060133249455,48.291532589286966,1165.2590263869274,0.79
1149.7653668724909,-15.853176871992659,1224.9175714539879,0.52
601.3848494041854,-12.352804310837854,1056.2345922291279,0.6400000000000001
200.59803786302223,128.10154833530748,980.8142618786171,1.1
1067.6353565545726,68.94669330560954,1175.0287559228016,1.69
-58.8229477182299,72.96885392963578,980.2431055684883,2.19
-366.3468379462563,213.61550719010694,-274.99174228440404,2.71
1650.862115022404,2.5059093783688127,311.2084863443283,2.9699999999999998
1229.4060000871773,87.4219529254743,835.5361257280011,2.9299999999999997
676.5385371894747,-53.47952524691708,293.39295208205704,2.55
665.4786559946975,65.12258231058777,1216.6106826274083,2.05
810.9235618591464,125.89030767328245,1328.9202543870572,1.52
928.4026795629644,119.79646046017407,213.19294738737472,0.91
722.530572106079,225.12146450931522,567.9840254123109,0.55
962.0208221628191,109.05853525288616,801.8349460444169,0.54
1056.5950994613597,142.42075683822728,1058.8852840621284,0.91
1140.9872637088524,160.4012000589538,1007.9517623654299,1.48
1079.7959505787092,114.90262249968016,677.500159226079,2.01
1417.0398502710395,90.31495885076458,672.8154976999401,2.49
722.2216976635872,7.132307114458925,172.68235628267973,2.88
603.4979555777188,134.47267365886657,604.008331469513,2.96
653.6066244476297,210.92023316632958,1369.0862547590225,2.6799999999999997
544.495772430639,26.66502571669259,629.0592923107292,2.13
902.6914589087842,28.94602294600326,973.7489627974905,1.53
1192.776856076254,53.89961022916554,717.0475021930666,0.9700000000000001
396.9725311931788,-41.11453387170113,525.9796829521251,0.54
102.30001890735707,68.2183730162797,1321.2672221758326,0.4700000000000001
658.6354021635516,76.30494230927576,480.5191257952826,0.75
475.2532511869748,141.9730057401612,528.8466168568368,1.2200000000000002
1211.1740591949854,35.54239085513282,897.1935404624916,1.75
1134.69288189079,73.54478087031772,595.4088081009152,2.29
1200.9946660704304,206.45523283348552,809.5052630701609,2.7300000000000004
402.2192697248782,-37.79718598820756,1393.0149469742482,2.9699999999999998
1265.3958064413634,-16.47895990337142,218.0675104863742,2.8
1343.1498703826755,79.8282930579538,440.84537899238256,2.29
711.6511776164346,149.21094314059675,573.1392461110277,1.68
993.9537077924492,33.33897777745917,255.6483222129341,1.1800000000000002
998.7274554597739,78.87089169420129,977.7872260544898,0.71
