S26,25A,25B,W4
921.1813452,108.7549916,-252.4887001,1.16
-24.28573052,0.418158522,839.8472885,0.63
1318.577282,198.4878315,958.0678011,0.09
707.6713283,193.5082488,796.5012029,-0.18
965.8322644,136.8383771,536.8749177,-0.06
300.4468414,67.2258985,847.0157184,0.4
1220.442425,101.8830459,569.6114381,0.99
1554.845089,109.1014329,361.4372369,1.49
219.5660521,43.01011301,582.6648279,2.01
682.9107569,148.0874853,707.8464155,2.27
1068.301866,169.2331414,1244.103336,2.23
541.2832926,-68.88742187,461.7989799,1.85
1019.070501,12.92755511,1141.917565,1.35
1310.071825,30.02398389,846.8378803,0.82
1145.714527,0.252978857,429.7647759,0.21
775.357178,171.8037474,1027.419952,-0.15
798.1455591,97.47939096,911.4144244,-0.16
511.1927508,132.5059349,938.655074,0.21
805.4750226,78.07482886,1763.185154,0.78
1160.838437,182.8176972,723.7262418,1.31
1013.977807,232.1941964,812.0662588,1.79
-668.6444123,-10.69572913,1665.662399,2.18
1650.411208,127.4398461,541.0881527,2.26
1305.952001,154.2002212,467.3225858,1.98
-56.2320061,-48.75175139,940.8142756,1.43
736.2995378,-113.2003479,434.0557867,0.83
977.55709,57.68632547,1067.107734,0.27
591.8470328,142.4792724,54.10932958,-0.16
797.6430388,3.952183161,772.9619211,-0.23
843.1746158,-59.72159143,1810.291038,0.05
496.8208984,82.5435815,370.013588,0.52
788.2516217,-128.2207347,990.9908052,1.05
608.0798653,64.17472827,573.0067989,1.59
1322.950934,79.25818494,759.4155033,2.03
581.2585359,161.4390121,1432.576628,2.27
804.433903,65.10907075,1322.520803,2.1
804.4639611,129.9277897,256.9332086,1.59
910.1504614,155.4212947,738.2427814,0.98
772.0482375,44.52665928,390.1316475,0.48
1547.741301,153.0388816,1028.477955,0.01
1142.689477,143.8997743,795.6509915,-0.18
1035.572257,172.9545078,-696.7556944,-0.02
861.9551134,35.92901542,1208.78608,0.4
1528.808967,296.3419991,254.8475928,0.92
652.8336574,93.01649543,637.084562,1.45
359.0249221,39.64512289,297.2042037,2.02
1519.183681,148.2581449,519.3627306,2.35
1240.173742,69.57107847,286.2627993,2.45
1627.78228,138.0208304,475.8538017,2.18
962.423463,133.9817214,886.3705727,1.51
731.627405,55.56492158,830.1626292,0.91
624.0291613,43.36823522,661.2981249,0.45
571.5269199,91.46466677,1609.420689,0.17
828.1855931,81.72317029,972.3738796,0.29
869.6783297,97.59214617,1471.927993,0.67
790.6659855,121.3684569,1274.194487,1.4
729.0063313,191.8505514,870.4636396,1.8
590.7340533,134.0697473,701.1818274,2.42
338.6530811,128.766112,1904.167512,2.73
-460.2665385,67.20031106,814.2346851,3.13
