S26,25A,25B,W4
527.2873696517652,71.3242299695745,174.6131850884945,0.4600000000000001
1067.2480356731771,-19.607295068640582,203.91167968983098,0.72
610.7631620362313,67.7854065702273,-202.90350598338892,1.1800000000000002
378.89003362212,58.6709450172208,-0.224563188655587,1.59
406.8292206915626,7.394846583909855,-118.7562391916616,1.97
-1.3079012545093178,78.50674370807977,234.78761197795507,2.21
26.97020628473973,-14.36903611172873,-90.22667267020482,2.25
294.2801270304254,-13.323572388985324,138.62919878202018,1.95
1072.9278980005106,41.23227629338773,-13.544660713128707,1.56
587.8763569109258,32.749510216031034,-61.80034471343541,1.11
598.8886206287152,54.072317988269425,158.648047471646,0.6100000000000001
382.8685804958144,35.20483491088209,164.220901658922,0.24
550.3478626947594,15.16297202112835,51.67085739813166,0.10000000000000009
116.81439745992543,31.555861863945708,158.23376067541966,0.22000000000000008
311.75262917981246,6.8248854169533155,226.75402012548898,0.72
897.9466838718508,21.59096110901193,223.42239418135722,1.3
427.57946548916607,30.948818289243697,-244.7137709477596,1.78
259.1574772586965,-32.79298189369555,-141.67021500681955,2.1799999999999997
60.79346819552302,75.9374047767705,189.8670773640119,2.46
582.9605393642382,95.64543375559951,-57.26879083344012,2.42
159.7976878644152,16.417622815938365,-110.11370053594273,2.12
425.34946730679343,100.45020081291194,-504.397661123136,1.6500000000000001
829.9139583626915,10.830145209668746,-43.46234250598215,1.19
139.72372834726508,18.560221932225403,8.546371764888981,0.76
663.358609810751,32.59083209442459,137.16945800806545,0.49000000000000005
1045.722838943194,-20.020259645468904,-2.976947424138082,0.4600000000000001
374.9880515235965,-47.06285226293246,23.8359193845751,0.72
52.399214883635125,13.962802108722551,51.03781399300297,1.24
724.0412115037275,8.655495631117795,-43.06527234794828,1.6600000000000001
540.2979632598929,-26.62847011375498,83.02200774055825,1.99
723.4710830695303,-15.355647347633875,102.1658058331044,2.3200000000000003
534.8738255348674,-15.10616700999262,-195.20959641263875,2.3600000000000003
374.97292418787663,-11.720529744910417,417.73268295029084,2.06
342.1292585277263,-10.740434506286677,-48.649628757287786,1.61
712.1648734446791,-31.031099521338326,-6.0467033367494665,1.09
352.632566002115,64.83001535814897,656.2604815489992,0.5800000000000001
-12.208002625880283,2.289251157107846,12.045121221989007,0.22999999999999998
773.2126266257756,-6.969704683895005,188.38586548759463,0.13
188.8307280781915,34.56403152255612,105.87900714321276,0.32000000000000006
298.93369034519895,23.066842066836877,211.977344185395,0.8400000000000001
683.7004264819554,-8.080711976760293,234.76445672640426,1.4100000000000001
232.62873214140214,-65.858658439505,314.0937698329279,1.94
319.46351408494115,-0.8267130392246571,134.25399703822393,2.37
308.6236721057229,64.68715560612914,-94.58103686564463,2.59
