S26,25A,25B,W4
1429.8908007336436,42.755691142893276,-312.47053119347504,1.26
1258.3535003367376,117.03311779301755,1230.1649870580745,0.73
1132.060096689378,161.7568340097111,1168.2542638898187,0.19
1015.7843083623396,58.22023302448615,1203.3976959697186,-0.08000000000000002
973.9891784834942,19.06503937512681,974.4862154947342,0.040000000000000036
1254.6745618534242,48.62619542012645,1057.0837336892998,0.5
504.06302447429846,72.29333472573808,648.8410416362328,1.0899999999999999
1191.4497071920428,31.237505573246402,1751.99095243154,1.5899999999999999
230.87815432940863,-2.574327102479984,1034.935422866471,2.1100000000000003
1158.9393052363835,-2.8278679322157245,983.2186343573716,2.37
1087.5430162734433,81.38285638416538,1062.5896586849465,2.33
1122.7743749305937,2.1202903759165537,813.4852231006781,1.95
1090.6048109714031,107.54039334910809,550.4276185823232,1.45
1634.3371099133687,-14.607035604508567,398.0138384277079,0.9199999999999999
424.5622318469416,-18.104725641091832,567.5135504103915,0.31
321.0504644212607,-130.06107070066832,1252.0331738430164,-0.04999999999999999
568.008975015166,73.43787434886616,1231.9367962383203,-0.06
1279.948330225932,-79.49916677672827,753.405666088943,0.31
1423.3457472367047,111.4910926951126,1305.644580342857,0.8799999999999999
435.42459222605714,114.3939094955538,79.65671908221577,1.41
1043.3124152691034,-2.836728589381508,1292.734251963672,1.89
677.8198676900163,143.13207298156175,979.2677569526434,2.2800000000000002
713.2972026980834,192.09193343536913,1111.5502819371006,2.3600000000000003
1187.01332722273,-27.517510735280126,933.1453190207964,2.08
275.5305199298492,232.8178622694045,1004.3857852108969,1.53
530.221632377421,3.54725222819701,869.686765274583,0.9299999999999999
1053.384586497152,32.596687283075646,1680.2999607726783,0.37000000000000005
544.4992003798227,102.15768707879207,672.4654934423135,-0.06
591.4765393386282,82.41322754500051,930.3806802735941,-0.12999999999999995
1696.5201707172666,62.967657382664314,1021.3451439168048,0.15000000000000002
702.1765408598937,118.4015704084036,1397.4865657197192,0.6200000000000001
937.2900280891882,128.7645016267988,1442.7237719050129,1.15
1183.3764114051828,170.18304969998184,821.4075955048853,1.69
419.74236935309244,70.72076804116467,1178.0168426731439,2.1300000000000003
360.91382713207173,76.80135243356808,750.8777884212741,2.37
753.8177858535081,152.50386763575725,-97.69699543677086,2.2
349.6592661335169,89.50325069117356,1093.8131248830932,1.69
142.93752801260064,-31.185563181150386,1011.4770900334183,1.0799999999999998
647.3855231754475,33.710770130099505,204.98369195497776,0.5800000000000001
723.0204981552478,-28.32285067705463,221.91805977697777,0.10999999999999999
869.7774195462415,103.07519880716518,1350.9320066744228,-0.08000000000000002
946.5690937509705,57.68577380875514,1247.760260565952,0.08000000000000002
447.4982054183477,134.63709132727064,376.26356129752315,0.5
1768.9817441372147,53.1023364361561,1101.276087079814,1.02
1298.395890265489,71.03298827572692,878.7582252364901,1.55
340.6687255756433,-75.17660624042004,1066.1492358177466,2.12
700.8786108192846,89.28865162378703,1181.224851485577,2.45
824.9802657928384,69.30892643161117,599.6687557260975,2.5500000000000003
1014.6413462054797,141.09546517170025,1050.3332528443998,2.2800000000000002
