S26,25A,25B,W4
1034.4091429149944,172.59367660845896,705.251903007982,2.06
1469.365615676376,17.248182326501123,210.33282217951137,1.53
1539.799503085973,116.6637365270266,689.3607463687445,0.99
437.40403661354526,206.7303054703657,1570.0503572556677,0.72
1698.9959759614076,-2.704681122184269,1058.3993781312222,0.8400000000000001
524.0459999271043,3.2582266774486754,340.8604638799381,1.3
758.8715903170718,91.11111495855019,158.00067083376314,1.89
1193.4636829141466,-15.190805688685344,1603.1353252212984,2.3899999999999997
867.4583591287952,224.0012884534226,-301.8236931011344,2.91
847.1712316171918,142.84066476702498,584.9612385798714,3.17
747.1955027528884,35.425104169499406,1753.4471696619405,3.13
876.706184593302,143.28973971647687,946.9812071597705,2.75
493.5072954473514,103.47784552629179,427.0287950514513,2.25
1331.9613759608487,-32.32577850572143,665.8315337465298,1.72
1100.8065590454532,71.95089751269919,342.1048294850668,1.1099999999999999
1883.4936278154428,97.17853438406887,829.1621665261931,0.75
400.6224718875082,195.23057265226203,370.7231958792756,0.74
381.43945951931863,87.62406331523682,-161.81645401061053,1.1099999999999999
771.5993505814695,130.4902810365528,361.37370457634194,1.68
869.0946141904262,146.7517027669221,-108.1083301164623,2.21
920.02424499271,-43.04258910034514,37.61608545067838,2.69
1673.6255456583303,88.70184536375314,1015.100059364466,3.08
771.052523092029,95.91671106777827,1338.5489944641197,3.16
559.6063482457444,120.39575572058658,582.3155555496412,2.88
710.7990092472237,-74.08258744600873,1475.729867917681,2.33
588.7266186986278,114.47848081428093,2105.9583690523004,1.73
946.0683194353039,138.71864902183796,1126.8604045111754,1.17
649.5595475453115,152.86845074624244,1159.5086873668272,0.74
540.2812850396772,-66.7002453013521,714.4378689673063,0.67
936.8653975349367,174.43760226606184,1160.8718005411843,0.95
1434.801659024085,152.80884733165936,970.221895997133,1.42
821.8899291826394,54.59518640851175,1228.5314648313338,1.95
1088.6275457858233,122.13030034826085,976.8581729120829,2.49
1332.3989914886567,114.75847050444189,265.51906961975317,2.93
1118.1450102754445,63.57864289482784,959.2444016557655,3.17
-243.77487983085234,18.033661862708797,84.2439344002047,3.0
1293.9728436696228,122.19252428634978,1426.3456990854309,2.49
1404.7090949102003,-11.15400875553621,788.9428203677512,1.88
526.4996461578448,44.37297612960343,133.42176830375047,1.38
1499.1883840335825,105.70812901184817,991.0613432824671,0.9099999999999999
864.0348248866875,-118.34260891076973,380.8298796989045,0.72
199.5709794338784,48.75731547976204,541.5523197737027,0.88
566.2549770691119,69.21161003508473,955.2134883771985,1.3
774.6907282288611,229.42592437529112,1102.9429643942717,1.82
1341.8913240251304,22.290488781203088,724.1602032639963,2.35
1140.4021905941386,82.2144687807636,518.6402304255746,2.92
274.46812353269434,77.35453389155111,334.6187101315659,3.25
513.1122105546149,142.22692751547305,1393.9631376893444,3.35
1094.8625275140848,123.81905195953742,670.8017404060572,3.08
643.5602526378832,-3.9629624136648403,474.7947779435437,2.41
464.6779427246789,188.28562294727104,726.682123824737,1.81
992.8398892079689,86.23458898941253,844.4073756580558,1.35
860.7055981077069,1.8759334388298328,807.2546810816514,1.0699999999999998
583.0706731602395,117.44477417257568,882.4498785899231,1.19
21.177513716046292,240.83228114765205,406.21431013394516,1.57
685.2905737243857,-5.8042289445805295,859.7050227206083,2.3
-49.19284853171985,68.5755961952027,-51.56356666534441,2.7
685.4521566060085,187.2870943733509,905.6113835409346,3.32
522.9818089477031,-24.38187396035096,712.5956365807937,3.63
-9.491368849162427,122.4634386817219,891.012113239376,4.029999999999999
1255.4881662810346,15.480580575541694,535.7231443180942,3.75
1155.3928931526445,139.03383128871886,1065.366978023694,3.11
-127.51436479062204,41.88393046912106,777.1342142762045,2.58
528.809396999744,-23.991667068751894,929.1996293176646,2.1100000000000003
860.3004426902716,76.0484035487879,1047.615006021975,1.73
1552.279129158051,161.3855786006969,-166.12181395485493,1.53
965.9771507906127,77.94087270334259,848.2419302936871,1.78
1240.4370766017428,-17.489248268017946,1095.0927760966727,2.53
808.0481706823522,115.081221234682,999.2835470863763,2.85
382.67918671818734,29.52021085673784,1347.4333018795596,3.52
1296.2852920533019,70.03389767025183,770.946408265246,3.97
626.8088890367228,-100.10172212809495,802.9049157795422,4.27
1025.283872683526,201.3210415712854,1363.0446983231207,4.12
1059.4463468585748,34.06597277121489,953.2900025804496,3.78
499.7848817911554,-71.13738953078472,1582.1634485374032,3.41
705.4410799758764,95.36601344828756,1033.0038601572583,2.86
586.4846148408581,120.56252588724337,1161.7944848779784,2.64
1555.310346128941,45.454739437660784,726.0656206713519,2.6
959.72321539362,159.46765665556154,316.775318160908,2.87
512.2171458340608,42.391404318001136,1535.4584821566966,3.5
1282.3124621409372,57.82320443210493,1360.31024416918,4.3
1097.5070309277037,49.63813141431143,1783.7935308515812,4.76
345.424236204619,59.308010742920644,207.7025728467346,5.36
777.6215498288967,154.7681064757371,879.9829990526391,5.71
1761.759147929789,102.27258738694549,1210.4135963052129,5.95
645.8148217892187,36.14828515951974,1802.3563385907928,5.85
949.0624500342719,-25.19679678370504,1035.0892910874823,5.97
1314.2366958065977,-13.734735632987011,749.726445336248,5.01
1004.7147095299631,145.18584938995178,567.9101042457074,4.26
1330.1739526040076,21.128437982154487,894.0427548406536,3.89
432.4512214108263,7.6220307440834745,771.7781886949699,3.42
607.2720057534057,162.10587599832428,888.1866624449118,3.05
1516.540007333052,269.1828868420712,690.2669813163707,2.91
411.31528287251643,107.28208711609408,777.5112518842052,3.07
1283.8491867931195,-2.5840561830636943,671.1898626745892,3.42
1721.7327863359956,35.29882832976616,427.41457313389276,3.72
714.737554771479,153.9323281728859,519.6464418098094,3.74
649.158868647227,-0.1035962632108749,1251.2517455468715,3.59
1034.0489281547266,101.19151373416835,532.5263151328726,3.24
1331.7711063856782,103.67589729845257,-154.61174459141876,2.73
1078.5517865627767,170.97895593781405,958.9632309184603,2.21
1044.0662815179717,96.14748640491995,1701.2748206036094,1.87
220.5990606613591,-17.108189182324026,615.5147977397401,1.52
623.2150359650839,157.46526815220764,1155.3788849359753,1.3900000000000001
1701.5912971081566,-11.37325611269759,210.91960525014872,1.53
890.4235304686863,-51.511472586812076,1842.5704102365748,2.01
785.6059242879637,24.623558284531263,1414.4340399576095,2.56
1432.4524839017217,171.74364108469956,1131.0237375114775,2.92
560.3355297472399,145.27041186724654,-573.4534898559774,3.2
1316.6135653775946,189.28677745340593,1032.1589164266911,3.24
227.05655480044402,19.287736918051962,553.335112395171,3.04
1486.3452311705882,58.7405155410534,596.7751469493121,2.75
331.51754050200816,67.12959326071918,691.107576359162,2.4299999999999997
299.75485000547883,-14.350971925885204,404.75648295745646,2.0700000000000003
1106.186091277608,99.41260729453003,1580.3889503721957,1.61
498.9584851527312,84.05425361671031,224.59589599245442,1.5
975.1188359140708,81.29741715301225,144.70274220255317,1.42
726.1075629848941,40.21350847957998,564.4302388144017,1.78
857.7269569615202,103.22006714322747,894.3739367095469,2.2199999999999998
657.8806114831419,36.09731091285519,843.6258967056124,2.6
1501.878866406572,60.289920846707965,1146.3619783199692,2.95
801.0477000302401,197.08434196716087,530.5508402340467,3.08
910.6880771951329,128.0738421644935,794.8782963931725,2.95
1012.585799488613,51.081542427291936,1591.071538345143,2.62
1402.0487044628226,-15.320418889367986,-14.041613197114202,2.24
1217.7678079114742,202.15768094178122,516.4997672586752,1.87
634.5647648927854,229.73022928973535,1175.5572371815065,1.48
194.3614979564096,143.32063332013962,2119.6891110569813,1.22
418.9286075640795,62.86814544641837,540.0372434014407,1.13
-200.8790037443439,-14.084913155005381,-219.38226242928624,1.27
575.2760705255375,4.779784857895891,1545.5928967700029,1.65
