S26,25A,25B,W4
190.6652946,70.24369412,-270.5540767,-0.14
610.0957885,10.61299314,49.5543565,0.12
559.1243,46.69629476,-17.24031959,0.58
321.0752406,-27.38860096,-265.2627867,0.99
272.2108387,12.13111871,183.7371797,1.37
684.7896267,-15.75837576,-95.21702578,1.61
540.317594,-13.59367364,282.1026764,1.65
537.4587576,-85.2337538,217.9543861,1.35
196.6131796,17.86154832,-293.5265013,0.96
1098.850815,-21.25811285,-33.17286359,0.51
214.3356293,-34.9107033,-154.8537632,0.01
160.4129351,-34.95380779,214.5911149,-0.36
618.2588613,-16.87268147,-79.91964555,-0.5
675.8783503,39.05224857,53.34219566,-0.38
575.3926594,15.46505615,14.07650802,0.12
255.9775289,-46.30339057,-182.9747915,0.7
299.4898896,63.64732468,301.4307787,1.18
320.3762612,30.33863632,298.1030629,1.58
576.6878077,13.81649045,-31.36197692,1.86
145.0065903,58.11902531,-101.8604732,1.82
41.88185611,47.94549155,106.9437077,1.52
806.0876684,-5.735837157,43.42155992,1.05
741.8827216,19.86087583,285.8942377,0.59
660.6344034,26.30024114,263.8859487,0.16
721.4910981,-23.5250692,-92.07903079,-0.11
637.4954673,68.13761184,281.223204,-0.14
73.19151528,-1.792651366,177.0842113,0.12
654.7663887,-34.33462774,-223.8564423,0.64
624.7406646,54.16190996,-213.8375863,1.06
631.9182906,-25.37835184,-113.8444265,1.39
354.9888605,34.72479851,-51.90829992,1.72
-44.87267509,-7.642726438,32.29927878,1.76
556.3849452,22.61377494,-205.9443548,1.46
252.680793,-10.43306025,-253.2845653,1.01
247.280671,4.897126737,-384.0200555,0.49
-25.70854406,-17.42977919,150.7656182,-0.02
114.0641478,-27.65390973,275.625236,-0.37
975.666918,22.41021809,266.6806331,-0.47
395.5389669,41.59719357,-53.25633588,-0.28
559.7935326,1.706962223,309.7553658,0.24
587.6745448,9.86763796,-131.188717,0.81
444.0897342,-74.30731385,583.4179567,1.34
572.0571892,0.397828105,-105.6092757,1.77
209.3783522,53.8700773,-168.9723549,1.99
322.6765464,-24.41154395,117.7934104,1.88
923.4401836,-65.88104537,136.9618019,1.45
373.1615043,18.53344943,129.9375165,1.03
350.4548212,31.00650871,160.5879964,0.55
313.1550729,-21.34594409,449.3735469,0.11
920.0837532,-38.83178908,-42.08365339,-0.17
317.2935701,75.52878726,451.9613212,-0.16
240.0740575,40.78113524,44.57064807,0.2
617.3890935,18.02580846,190.085285,0.76
298.2074962,-16.20435213,-240.3821425,1.2
444.1035084,52.63428956,312.7738404,1.58
305.8366576,73.05367465,280.6577646,1.82
61.05587233,50.06340632,-64.50588216,1.84
265.0663008,26.19783659,5.611873079,1.56
573.0952551,83.80988097,-31.07090016,1.04
59.67930552,-41.59498294,56.5561762,0.54
436.1041055,11.18600455,-259.3249606,0.03
184.7337844,5.50525082,388.7712857,-0.34
424.6627199,44.73922691,53.83920013,-0.43
665.247712,0.222866465,-50.03690619,-0.13
824.7849183,60.51056707,29.25055656,0.42
628.2166521,12.53082499,219.2478219,0.97
196.654469,4.539291263,112.6959509,1.47
392.331812,-27.45603155,-342.691775,1.86
79.53269858,32.9265968,-138.5371076,2.05
334.42043,80.54852872,134.3031988,1.95
391.7131182,-29.62100756,-27.26589626,1.54
1212.987638,-71.14573658,-115.5969647,1.02
259.1527219,4.310197519,-103.8122984,0.54
690.9551613,54.62735689,27.31352254,0.06
447.7841255,90.15928622,651.1914046,-0.15
767.5408231,-29.59519997,-377.1179543,-0.03
435.7308995,13.56663712,53.10249725,0.41
402.0403962,1.705055717,-27.1035125,0.96
452.6755053,20.560999,113.899645,1.42
431.3757937,24.15008338,-50.6044302,1.8
542.9262148,4.692747938,119.5419729,2.04
-63.34865207,-30.79451531,65.3385325,1.98
707.8021305,-30.44832031,-95.52935793,1.57
933.6937353,-14.78261498,-373.36192,1.04
-87.08270097,-33.73494737,-247.712126,0.55
358.2903917,-9.489249489,6.887890171,0.03
388.7216859,3.528952637,45.27409056,-0.27
625.9180574,-13.53358511,-185.4595961,-0.31
275.661547,21.62825788,-436.3917122,0.07
624.086069,1.461114504,-153.4621898,0.72
132.9650409,-24.52332859,-290.174522,1.22
109.667328,-17.32515248,158.051464,1.7
613.5114691,8.954821218,158.1812881,2.01
667.5991447,68.55077687,-104.8833356,2.1
1209.601335,9.626885828,98.11582394,1.82
688.3098375,42.93062292,100.1245206,1.32
698.4377472,82.45919112,-150.6016993,0.81
838.4984336,36.70787931,-163.2398959,0.31
412.8117603,-4.943575078,-178.647946,-0.08
2.15607279,17.96600648,132.0205768,-0.18
736.059595,16.14052223,325.1112569,0.01
543.382978,-15.4013951,244.6600188,0.61
778.5843531,20.36714811,-322.2707705,1.1
